transacao_id,valor,hora,merchant_category,device_type,hist_compras_30d,tempo_conta_dias,fraude
2532,163.43,9,transporte,desktop,41,2194,0
2533,117.82,18,transporte,mobile,47,2905,0
2534,105.64,12,vestuario,desktop,39,1212,0
2535,74.26,17,alimentacao,mobile,43,2958,0
2536,284.35,12,vestuario,mobile,42,2008,0
2537,34.75,23,saude,mobile,55,2205,0
2538,15.12,11,transporte,mobile,8,1647,0
2539,176.95,19,vestuario,mobile,42,2074,0
2540,180.25,14,alimentacao,mobile,34,2811,0
2541,152.67,19,servicos,mobile,27,1771,0
2542,140.96,21,alimentacao,tablet,35,1616,0
2543,63.27,5,vestuario,atm,54,509,0
2544,214.05,7,transporte,mobile,79,1550,0
2545,85.62,7,alimentacao,mobile,17,2590,0
2546,52.68,11,transporte,tablet,3,2008,0
2547,63.87,11,alimentacao,mobile,27,2148,0
2548,831.06,0,servicos,desktop,24,457,0
2549,13.35,21,alimentacao,mobile,5,2541,0
2550,155.99,20,saude,desktop,39,1593,0
2551,14.2,14,eletronicos,mobile,41,1368,0
2552,79.91,7,alimentacao,desktop,67,153,0
2553,55.87,19,transporte,mobile,55,2679,0
2554,9.08,6,alimentacao,mobile,36,1881,0
2555,138.09,7,servicos,mobile,52,936,0
2556,59.26,23,alimentacao,mobile,23,1604,0
2557,8.94,22,servicos,atm,12,2727,0
2558,226.68,14,alimentacao,mobile,42,2518,0
2559,436.38,4,alimentacao,mobile,39,894,0
2560,463.65,2,alimentacao,desktop,23,2393,0
2561,133.6,23,vestuario,mobile,71,24,0
2562,94.7,6,eletronicos,tablet,43,1298,0
2563,387.99,16,saude,tablet,45,1645,0
2564,572.85,8,transporte,mobile,55,1977,0
2565,313.23,11,alimentacao,desktop,23,3,0
2566,31.95,23,servicos,desktop,42,910,0
2567,112.33,14,vestuario,mobile,71,772,0
2568,145.98,10,servicos,desktop,48,1164,0
2569,12.3,9,transporte,mobile,68,2075,0
2570,150.85,5,servicos,mobile,3,234,0
2571,1096.95,13,alimentacao,desktop,57,2249,0
2572,181.99,13,saude,desktop,52,303,0
2573,455.21,2,alimentacao,desktop,71,1521,0
2574,110.08,9,servicos,mobile,77,2456,0
2575,83.05,15,alimentacao,desktop,11,2637,0
2576,136.92,1,servicos,mobile,39,2915,0
2577,36.69,23,servicos,desktop,74,1295,0
2578,31.18,20,servicos,mobile,64,1468,0
2579,362.47,15,eletronicos,mobile,8,2703,0
2580,407.31,0,transporte,mobile,43,384,0
2581,30.26,12,servicos,mobile,27,2728,0
2582,261.07,21,vestuario,mobile,56,265,0
2583,81.81,0,vestuario,mobile,41,273,0
2584,130.82,19,alimentacao,mobile,24,137,0
2585,149.34,20,transporte,mobile,33,692,0
2586,268.75,1,transporte,mobile,77,2636,0
2587,98.59,5,vestuario,desktop,29,623,1
2588,424.61,17,alimentacao,atm,17,1327,0
2589,126.51,21,transporte,tablet,8,2416,0
2590,178.86,18,servicos,atm,12,2641,0
2591,36.0,12,eletronicos,atm,4,1316,0
2592,967.32,14,servicos,mobile,3,1089,0
2593,150.93,12,alimentacao,mobile,42,1393,0
2594,197.22,13,transporte,mobile,43,1764,0
2595,15.35,18,eletronicos,mobile,63,966,0
2596,36.42,1,transporte,tablet,49,2021,0
2597,351.31,5,vestuario,tablet,15,2422,0
2598,123.42,1,alimentacao,desktop,51,151,0
2599,10.97,19,eletronicos,tablet,35,2464,0
2600,282.06,17,alimentacao,desktop,13,2045,0
2601,49.49,1,vestuario,mobile,52,176,0
2602,425.15,2,servicos,mobile,52,2399,0
2603,81.73,6,alimentacao,atm,33,1487,0
2604,112.75,5,eletronicos,desktop,13,67,0
2605,329.26,12,eletronicos,mobile,2,246,0
2606,33.54,11,servicos,mobile,60,177,0
2607,30.2,8,alimentacao,desktop,12,1221,0
2608,72.52,3,transporte,tablet,22,1566,0
2609,223.61,15,servicos,mobile,54,721,0
2610,20.82,18,eletronicos,atm,33,2914,0
2611,14.37,15,servicos,mobile,65,94,0
2612,222.76,19,transporte,atm,29,2919,0
2613,46.37,21,saude,desktop,71,454,0
2614,58.47,20,alimentacao,desktop,29,329,0
2615,11.68,15,alimentacao,atm,6,1475,0
2616,42.65,1,eletronicos,tablet,57,2282,0
2617,89.27,8,eletronicos,mobile,52,1983,0
2618,250.49,10,vestuario,tablet,79,2380,0
2619,38.54,17,alimentacao,mobile,7,1359,0
2620,557.31,20,alimentacao,mobile,42,2630,0
2621,42.39,15,servicos,desktop,56,2292,0
2622,42.46,8,alimentacao,mobile,32,131,0
2623,488.38,18,servicos,mobile,20,1506,0
2624,113.59,16,vestuario,mobile,23,2917,0
2625,49.05,19,alimentacao,mobile,0,2179,1
2626,75.9,14,servicos,mobile,49,2465,0
2627,398.77,15,servicos,desktop,62,2160,0
2628,451.61,8,servicos,mobile,36,1823,0
2629,36.65,9,alimentacao,desktop,3,1005,0
2630,85.91,6,eletronicos,mobile,61,201,0
2631,99.4,6,saude,mobile,72,905,0
2632,30.42,15,vestuario,mobile,48,721,0
2633,84.67,9,alimentacao,mobile,6,2173,0
2634,90.55,3,alimentacao,tablet,32,1040,0
2635,315.52,0,vestuario,atm,45,1061,0
2636,339.74,20,servicos,mobile,76,2572,0
2637,62.67,10,saude,mobile,39,587,0
2638,71.14,13,saude,desktop,0,2283,0
2639,186.93,21,transporte,mobile,56,1057,0
2640,47.29,2,vestuario,mobile,55,2822,0
2641,172.0,22,alimentacao,mobile,18,2865,0
2642,81.72,16,alimentacao,desktop,32,1268,0
2643,30.99,15,alimentacao,mobile,3,2345,0
2644,31.42,10,saude,tablet,9,2750,1
2645,442.2,16,alimentacao,mobile,24,1810,0
2646,75.79,4,eletronicos,mobile,7,2687,0
2647,546.97,7,transporte,atm,22,2050,0
2648,51.16,23,transporte,mobile,51,56,0
2649,124.01,6,eletronicos,mobile,30,1824,0
2650,1251.31,17,alimentacao,mobile,11,718,0
2651,28.13,22,transporte,desktop,49,1772,0
2652,11.16,14,eletronicos,desktop,68,2399,0
2653,370.65,7,servicos,mobile,47,594,0
2654,36.25,20,servicos,mobile,24,1995,0
2655,87.99,19,servicos,mobile,64,1624,0
2656,47.25,13,transporte,mobile,27,669,0
2657,120.9,2,alimentacao,mobile,1,2278,0
2658,31.64,10,transporte,mobile,52,2344,0
2659,73.85,10,saude,mobile,57,21,0
2660,147.64,4,alimentacao,desktop,17,950,0
2661,29.69,9,alimentacao,desktop,30,221,0
2662,41.68,3,saude,desktop,0,1806,1
2663,61.43,16,saude,desktop,37,2644,0
2664,18.7,10,alimentacao,mobile,35,2804,0
2665,56.55,17,servicos,desktop,20,1189,0
2666,102.58,10,transporte,mobile,42,719,0
2667,58.0,17,eletronicos,desktop,54,942,0
2668,66.79,17,eletronicos,mobile,35,167,0
2669,88.07,3,saude,desktop,63,1049,0
2670,43.76,10,alimentacao,tablet,36,1980,0
2671,192.51,17,servicos,mobile,32,55,0
2672,436.84,14,alimentacao,mobile,53,2185,0
2673,54.01,5,vestuario,tablet,13,2531,0
2674,153.5,19,vestuario,mobile,67,938,0
2675,69.16,4,servicos,mobile,48,2303,0
2676,134.56,23,saude,mobile,29,1405,0
2677,503.89,16,servicos,mobile,18,2965,0
2678,157.52,7,servicos,mobile,63,1503,0
2679,12.8,4,alimentacao,tablet,1,1799,0
2680,148.32,21,saude,desktop,5,2448,0
2681,349.38,12,eletronicos,mobile,48,822,0
2682,70.54,19,transporte,desktop,38,2079,0
2683,269.13,19,eletronicos,tablet,13,2553,0
2684,42.13,1,transporte,mobile,30,819,0
2685,17.56,16,vestuario,desktop,62,2420,0
2686,105.14,8,transporte,mobile,37,819,0
2687,13.04,21,alimentacao,mobile,42,1830,0
2688,69.15,5,saude,desktop,7,975,0
2689,370.75,0,saude,desktop,57,1886,0
2690,11.02,15,eletronicos,tablet,11,438,0
2691,22.03,13,saude,mobile,18,2429,0
2692,28.93,13,transporte,mobile,23,403,0
2693,83.96,6,transporte,mobile,34,1006,0
2694,60.2,11,saude,mobile,21,2452,0
2695,419.49,23,vestuario,mobile,65,289,0
2696,257.18,18,servicos,mobile,30,2495,0
2697,155.21,23,transporte,desktop,2,1202,0
2698,105.66,7,transporte,mobile,36,780,0
2699,138.73,20,alimentacao,mobile,9,2494,0
2700,34.88,9,saude,mobile,17,2551,0
2701,231.12,22,alimentacao,desktop,47,2584,0
2702,26.49,20,eletronicos,mobile,49,1712,0
2703,225.63,3,alimentacao,mobile,53,594,0
2704,331.87,23,vestuario,mobile,30,2136,0
2705,113.52,14,transporte,mobile,67,2110,0
2706,74.16,18,servicos,mobile,4,2641,0
2707,139.82,13,eletronicos,tablet,30,2211,0
2708,3.87,5,alimentacao,mobile,19,925,0
2709,125.52,23,alimentacao,mobile,3,1343,0
2710,79.46,2,alimentacao,mobile,44,1987,0
2711,85.14,19,servicos,mobile,4,2331,0
2712,195.82,5,servicos,atm,48,926,0
2713,82.91,18,transporte,desktop,68,780,0
2714,25.68,10,eletronicos,mobile,63,2708,0
2715,77.05,5,alimentacao,desktop,54,2976,0
2716,96.96,5,servicos,mobile,19,899,0
2717,102.15,7,saude,mobile,52,196,0
2718,107.57,21,servicos,mobile,44,1876,0
2719,282.39,18,alimentacao,tablet,39,48,0
2720,27.26,16,transporte,desktop,38,573,0
2721,109.21,15,saude,mobile,11,1580,0
2722,372.01,10,alimentacao,desktop,67,1109,0
2723,13.36,21,vestuario,mobile,66,147,0
2724,109.68,6,saude,mobile,58,1054,0
2725,47.28,22,servicos,mobile,43,2023,0
2726,59.87,9,vestuario,mobile,10,2251,0
2727,33.27,8,eletronicos,mobile,50,2257,0
2728,74.7,11,saude,atm,76,860,0
2729,682.24,17,transporte,mobile,10,1989,0
2730,22.4,17,saude,mobile,28,982,0
2731,24.86,18,transporte,mobile,72,1953,0
2732,21.5,2,servicos,mobile,76,29,0
2733,601.94,3,saude,mobile,35,1228,0
2734,54.13,20,vestuario,mobile,22,948,0
2735,87.51,23,transporte,mobile,22,2002,0
2736,57.8,3,alimentacao,mobile,37,817,0
2737,31.85,21,servicos,mobile,25,900,0
2738,69.5,6,vestuario,desktop,44,1634,0
2739,1344.89,23,alimentacao,atm,6,1961,0
2740,416.25,23,servicos,mobile,5,1205,0
2741,35.23,15,saude,desktop,0,2676,0
2742,183.52,4,servicos,desktop,57,2941,0
2743,36.07,18,vestuario,desktop,73,1819,0
2744,12.76,2,saude,desktop,8,1638,0
2745,276.29,8,servicos,mobile,73,1562,0
2746,322.5,15,alimentacao,atm,13,219,0
2747,284.48,1,saude,mobile,3,1235,0
2748,53.69,9,eletronicos,mobile,23,2428,0
2749,74.93,19,saude,desktop,23,2079,0
2750,205.36,2,servicos,atm,76,160,0
2751,138.47,8,vestuario,mobile,9,416,0
2752,58.38,0,transporte,atm,77,2511,0
2753,15.17,15,alimentacao,desktop,68,2204,0
2754,102.03,1,alimentacao,desktop,39,1217,0
2755,294.98,6,vestuario,tablet,53,2825,0
2756,24.11,12,servicos,desktop,42,185,0
2757,181.75,5,alimentacao,mobile,72,2285,0
2758,129.63,5,alimentacao,desktop,16,2932,0
2759,205.44,20,vestuario,mobile,76,1312,0
2760,234.9,18,alimentacao,atm,33,1486,0
2761,41.93,1,alimentacao,tablet,74,638,0
2762,15.2,20,alimentacao,desktop,78,2564,0
2763,50.06,11,vestuario,mobile,67,2177,0
2764,239.38,3,vestuario,mobile,63,1262,1
2765,49.59,21,servicos,mobile,34,704,0
2766,41.95,8,transporte,mobile,55,1385,0
2767,12.14,7,alimentacao,desktop,19,1356,0
2768,618.88,3,servicos,tablet,22,1087,0
2769,223.25,21,saude,desktop,59,2517,0
2770,209.95,6,transporte,mobile,61,1107,0
2771,260.99,14,servicos,atm,20,343,0
2772,169.76,5,servicos,tablet,77,2380,0
2773,68.8,21,saude,desktop,54,2190,0
2774,75.18,18,transporte,mobile,79,93,0
2775,56.24,12,alimentacao,desktop,38,2086,0
2776,1633.07,8,alimentacao,mobile,47,1470,0
2777,165.92,15,servicos,mobile,52,2020,0
2778,54.05,11,servicos,desktop,12,797,0
2779,150.21,22,eletronicos,desktop,22,534,0
2780,29.61,16,alimentacao,mobile,77,1670,0
2781,471.05,0,alimentacao,atm,53,163,0
2782,43.5,19,vestuario,tablet,43,646,0
2783,156.21,4,saude,desktop,0,134,0
2784,290.78,7,transporte,mobile,3,1046,0
2785,137.45,10,vestuario,mobile,44,2718,0
2786,99.87,5,eletronicos,desktop,6,1600,0
2787,91.09,22,servicos,tablet,11,2215,0
2788,84.6,23,servicos,mobile,46,2225,0
2789,47.73,3,alimentacao,mobile,76,380,0
2790,54.9,7,vestuario,mobile,66,2837,0
2791,458.31,8,servicos,mobile,37,463,0
2792,79.89,16,saude,desktop,75,730,0
2793,37.93,14,vestuario,mobile,48,1967,0
2794,51.01,16,alimentacao,mobile,75,1449,0
2795,301.99,0,vestuario,mobile,19,645,0
2796,189.27,12,vestuario,tablet,46,1046,0
2797,166.73,5,alimentacao,mobile,73,1226,0
2798,67.81,5,saude,mobile,78,1818,0
2799,169.14,18,alimentacao,desktop,68,2372,0
2800,44.35,3,saude,atm,11,1100,0
2801,67.66,0,transporte,mobile,49,1177,1
2802,261.59,11,alimentacao,mobile,7,291,0
2803,235.5,17,eletronicos,desktop,30,2865,0
2804,30.57,12,vestuario,mobile,2,1843,0
2805,35.13,3,servicos,tablet,60,780,0
2806,101.45,18,eletronicos,desktop,61,107,0
2807,601.09,9,alimentacao,mobile,7,2848,0
2808,10.94,17,saude,tablet,73,130,0
2809,122.26,4,vestuario,desktop,67,547,0
2810,19.81,21,alimentacao,mobile,67,2652,0
2811,44.8,6,servicos,mobile,35,1014,0
2812,60.29,23,alimentacao,desktop,75,2610,0
2813,56.68,9,alimentacao,tablet,78,1651,0
2814,50.04,17,eletronicos,mobile,43,1688,0
2815,90.73,12,vestuario,mobile,30,2796,0
2816,49.96,1,eletronicos,atm,61,54,0
2817,18.02,2,saude,mobile,3,1043,0
2818,212.27,9,alimentacao,mobile,26,1029,0
2819,206.06,4,saude,mobile,0,2198,0
2820,227.58,14,alimentacao,desktop,61,1039,0
2821,16.53,3,alimentacao,desktop,3,2641,0
2822,125.06,14,alimentacao,mobile,60,2162,0
2823,189.35,4,alimentacao,mobile,45,2723,0
2824,28.95,4,transporte,desktop,34,2435,0
2825,90.93,8,servicos,desktop,50,2241,0
2826,79.21,13,servicos,mobile,3,1063,0
2827,682.91,9,servicos,mobile,64,2182,0
2828,747.66,8,alimentacao,desktop,21,1265,0
2829,14.43,8,servicos,mobile,67,1030,0
2830,1398.73,8,transporte,mobile,70,674,0
2831,32.89,9,servicos,atm,44,2687,0
2832,264.74,20,servicos,tablet,46,2184,0
2833,261.79,13,alimentacao,mobile,73,148,0
2834,30.11,10,eletronicos,tablet,32,1048,0
2835,154.87,17,saude,desktop,31,1740,0
2836,79.97,12,alimentacao,atm,75,2116,0
2837,165.63,22,servicos,atm,32,921,0
2838,116.02,13,saude,desktop,29,2120,0
2839,335.62,5,transporte,mobile,0,818,0
2840,97.8,13,transporte,mobile,26,469,0
2841,74.84,18,eletronicos,mobile,19,262,0
2842,300.57,5,servicos,mobile,61,2656,1
2843,170.45,4,transporte,desktop,40,1973,0
2844,201.34,14,eletronicos,mobile,28,2473,0
2845,43.33,21,alimentacao,tablet,74,1609,0
2846,28.51,8,saude,atm,35,1749,0
2847,48.21,12,servicos,mobile,33,873,0
2848,45.47,15,vestuario,desktop,57,259,0
2849,213.75,15,saude,tablet,20,2145,0
2850,263.38,3,vestuario,desktop,34,502,0
2851,75.9,9,saude,atm,56,2624,0
2852,434.42,23,alimentacao,mobile,25,277,0
2853,405.58,21,alimentacao,mobile,34,2930,0
2854,117.65,18,servicos,mobile,1,1391,0
2855,36.45,0,transporte,mobile,63,849,0
2856,509.24,10,transporte,mobile,68,797,0
2857,84.17,1,servicos,desktop,53,2033,0
2858,103.42,7,vestuario,desktop,42,2492,0
2859,61.96,20,transporte,mobile,71,1426,0
2860,33.83,9,transporte,mobile,68,1308,0
2861,17.89,4,transporte,mobile,37,2636,0
2862,180.58,17,alimentacao,mobile,49,1356,0
2863,38.03,18,alimentacao,mobile,75,993,0
2864,2605.77,15,eletronicos,mobile,16,2765,0
2865,27.26,19,servicos,tablet,62,2407,0
2866,22.58,16,transporte,atm,29,1733,0
2867,157.77,15,transporte,mobile,7,34,0
2868,484.08,21,vestuario,desktop,33,1162,0
2869,96.65,7,alimentacao,atm,41,2932,0
2870,168.93,10,transporte,mobile,59,2950,0
2871,11.85,13,alimentacao,mobile,12,2020,0
2872,42.72,16,vestuario,mobile,43,1387,0
2873,27.63,11,alimentacao,mobile,52,2578,0
2874,11.19,10,transporte,mobile,50,1739,0
2875,102.38,3,vestuario,desktop,66,180,0
2876,7.64,15,servicos,mobile,60,1146,0
2877,21.02,2,servicos,mobile,37,972,0
2878,49.85,11,saude,mobile,21,2007,0
2879,36.07,9,vestuario,mobile,70,659,0
2880,139.22,18,transporte,mobile,70,2327,0
2881,125.98,11,alimentacao,mobile,10,730,0
2882,240.61,0,alimentacao,mobile,36,1886,0
2883,205.95,12,alimentacao,mobile,60,903,0
2884,315.73,5,alimentacao,desktop,52,746,0
2885,89.83,9,transporte,mobile,69,2115,0
2886,125.69,7,servicos,desktop,17,2826,0
2887,158.01,3,vestuario,tablet,75,2400,0
2888,105.2,22,transporte,mobile,18,1535,0
2889,58.15,6,eletronicos,mobile,7,2743,0
2890,62.45,12,alimentacao,desktop,58,2478,0
2891,36.62,19,eletronicos,mobile,74,2753,0
2892,143.13,8,eletronicos,tablet,28,27,0
2893,81.17,22,transporte,desktop,12,2440,0
2894,43.4,9,alimentacao,mobile,70,1553,0
2895,43.45,22,saude,mobile,7,2095,0
2896,23.77,10,eletronicos,desktop,53,2806,0
2897,264.21,0,vestuario,desktop,10,1559,0
2898,98.15,20,alimentacao,mobile,53,2064,0
2899,34.85,20,alimentacao,desktop,9,2948,0
2900,219.07,23,transporte,mobile,30,343,0
2901,48.59,2,saude,tablet,37,2226,0
2902,19.16,20,alimentacao,tablet,72,2130,0
2903,276.81,8,transporte,mobile,56,571,0
2904,49.86,20,saude,mobile,75,46,0
2905,57.41,23,eletronicos,mobile,43,1898,0
2906,94.19,4,transporte,tablet,20,1106,0
2907,316.35,8,vestuario,mobile,33,941,0
2908,92.02,6,eletronicos,mobile,41,710,0
2909,24.07,7,saude,desktop,45,1634,0
2910,163.74,14,alimentacao,mobile,72,756,0
2911,52.8,9,servicos,mobile,71,223,0
2912,718.18,15,alimentacao,desktop,8,125,0
2913,89.91,16,servicos,mobile,63,779,0
2914,7.7,4,servicos,desktop,23,1851,0
2915,133.37,1,servicos,mobile,47,1584,0
2916,764.37,17,servicos,mobile,76,2225,0
2917,509.54,4,servicos,mobile,70,1797,0
2918,674.55,4,alimentacao,mobile,38,876,0
2919,29.32,14,alimentacao,atm,3,2753,0
2920,245.52,6,transporte,mobile,76,1760,0
2921,40.68,4,eletronicos,mobile,72,1856,0
2922,115.21,7,transporte,tablet,30,1492,0
2923,22.19,12,servicos,mobile,10,1270,0
2924,44.31,20,servicos,atm,42,2979,0
2925,42.78,23,saude,mobile,64,1168,0
2926,241.87,17,transporte,mobile,36,2437,0
2927,217.19,21,servicos,mobile,1,252,0
2928,122.06,12,servicos,mobile,36,2838,0
2929,20.38,9,saude,atm,41,2271,0
2930,63.89,19,servicos,atm,73,2473,0
2931,39.62,7,alimentacao,desktop,64,958,0
2932,234.31,19,alimentacao,mobile,55,1973,0
2933,328.98,23,saude,mobile,32,2266,0
2934,287.73,9,servicos,mobile,75,214,0
2935,39.22,15,servicos,mobile,18,1948,0
2936,4.42,18,servicos,mobile,26,2573,0
2937,12.89,18,servicos,mobile,67,2543,0
2938,430.0,4,servicos,mobile,79,2283,0
2939,57.89,23,saude,desktop,65,2680,0
2940,39.42,12,saude,mobile,56,847,0
2941,548.36,1,transporte,mobile,75,2067,0
2942,362.01,2,alimentacao,mobile,10,808,0
2943,92.47,17,alimentacao,desktop,53,2588,0
2944,65.19,10,transporte,desktop,33,1573,0
2945,77.84,2,servicos,mobile,47,2483,0
2946,115.57,12,servicos,tablet,19,849,0
2947,523.25,14,transporte,desktop,39,921,0
2948,143.27,1,transporte,mobile,18,2911,0
2949,200.06,8,eletronicos,mobile,51,2712,0
2950,325.77,11,servicos,atm,74,581,0
2951,24.86,18,vestuario,mobile,4,1160,0
2952,206.51,15,alimentacao,mobile,76,460,0
2953,65.1,2,transporte,mobile,52,1909,0
2954,5.65,14,vestuario,mobile,1,131,0
2955,8.66,21,eletronicos,desktop,46,78,0
2956,29.37,1,servicos,desktop,11,1658,0
2957,161.47,23,saude,tablet,64,2685,0
2958,102.02,2,alimentacao,desktop,22,2221,0
2959,110.26,14,alimentacao,desktop,4,2087,0
2960,769.73,8,transporte,mobile,67,1759,0
2961,22.29,17,alimentacao,tablet,42,543,0
2962,87.34,20,transporte,mobile,48,625,0
2963,125.82,20,alimentacao,mobile,66,1851,0
2964,40.05,20,alimentacao,atm,45,2770,0
2965,92.87,19,servicos,atm,63,144,0
2966,15.49,7,alimentacao,mobile,47,1138,0
2967,424.49,11,servicos,mobile,2,566,0
2968,42.53,17,transporte,mobile,76,423,0
2969,840.96,4,transporte,desktop,76,1061,0
2970,86.86,13,alimentacao,mobile,22,573,0
2971,278.9,12,alimentacao,mobile,52,736,0
2972,84.89,23,transporte,mobile,9,1315,0
2973,87.02,1,servicos,tablet,22,2230,0
2974,47.35,2,saude,atm,48,1633,0
2975,102.62,0,alimentacao,atm,27,1631,0
2976,127.71,13,alimentacao,desktop,77,1804,0
2977,37.99,13,alimentacao,mobile,6,676,0
2978,78.45,14,servicos,mobile,56,220,0
2979,46.01,5,alimentacao,mobile,49,85,0
2980,1129.61,7,alimentacao,mobile,71,2602,0
2981,81.56,10,servicos,desktop,64,2628,0
2982,492.63,1,servicos,mobile,71,1009,0
2983,72.59,18,vestuario,tablet,63,2352,0
2984,119.73,1,alimentacao,mobile,17,778,0
2985,21.04,16,transporte,mobile,33,915,0
2986,55.05,10,alimentacao,desktop,54,2063,0
2987,113.48,23,vestuario,desktop,79,2782,0
2988,515.23,16,servicos,mobile,68,1841,0
2989,114.91,11,alimentacao,desktop,51,2878,0
2990,412.44,16,servicos,desktop,8,2978,0
2991,182.14,2,eletronicos,mobile,33,89,0
2992,539.23,4,servicos,mobile,52,1231,0
2993,84.36,11,alimentacao,atm,61,1415,0
2994,1247.93,20,transporte,mobile,21,550,0
2995,52.78,19,alimentacao,mobile,37,640,0
2996,38.74,9,servicos,mobile,65,2918,0
2997,23.78,6,alimentacao,mobile,66,538,0
2998,1169.26,23,transporte,atm,17,1446,0
2999,221.71,13,servicos,mobile,20,1445,0
3000,62.33,2,servicos,tablet,29,1984,0
3001,355.64,5,vestuario,tablet,51,1643,0
3002,191.8,20,vestuario,mobile,54,127,0
3003,782.69,21,vestuario,desktop,60,1353,0
3004,16.4,21,vestuario,atm,44,1008,0
3005,67.23,0,transporte,atm,73,386,0
3006,54.12,19,alimentacao,desktop,9,2961,0
3007,10.27,2,transporte,mobile,41,1621,0
3008,288.98,19,alimentacao,mobile,18,2893,0
3009,66.86,21,eletronicos,mobile,43,2747,0
3010,203.08,8,eletronicos,desktop,70,2952,0
3011,1206.83,4,alimentacao,mobile,70,711,0
3012,61.03,17,servicos,desktop,79,2471,0
3013,56.64,1,servicos,desktop,39,121,0
3014,102.57,13,vestuario,mobile,55,1502,0
3015,266.66,7,saude,atm,38,2606,0
3016,48.26,10,alimentacao,mobile,0,1716,0
3017,44.97,19,alimentacao,mobile,22,605,0
3018,287.98,23,alimentacao,tablet,59,225,0
3019,136.52,9,eletronicos,mobile,4,1375,0
3020,9.5,6,alimentacao,mobile,51,2380,0
3021,23.38,20,servicos,atm,36,2759,0
3022,469.36,9,transporte,atm,32,2247,0
3023,140.07,4,eletronicos,tablet,58,1327,0
3024,38.92,21,eletronicos,mobile,18,2125,0
3025,74.63,23,transporte,mobile,20,2352,0
3026,91.34,6,servicos,mobile,13,1148,0
3027,202.21,3,vestuario,mobile,8,791,0
3028,20.2,3,servicos,atm,6,798,0
3029,35.69,14,vestuario,mobile,8,2237,0
3030,121.54,7,eletronicos,desktop,51,2429,0
3031,80.66,14,transporte,mobile,23,583,0
3032,168.86,18,servicos,mobile,26,2923,0
3033,23.28,0,transporte,mobile,60,57,0
3034,133.33,20,transporte,mobile,41,1271,0
3035,299.09,0,alimentacao,mobile,6,1448,0
3036,153.78,2,vestuario,atm,42,167,0
3037,104.9,17,alimentacao,desktop,52,2173,0
3038,81.01,14,saude,desktop,48,2702,0
3039,35.93,23,alimentacao,mobile,69,713,0
3040,83.16,13,transporte,desktop,47,2068,0
3041,359.85,10,alimentacao,desktop,64,2853,0
3042,78.97,16,alimentacao,mobile,41,2014,0
3043,33.83,18,transporte,desktop,50,1355,0
3044,52.38,16,servicos,tablet,12,2832,0
3045,112.27,8,alimentacao,atm,79,1205,0
3046,59.69,23,alimentacao,atm,2,2011,0
3047,153.52,7,alimentacao,mobile,77,2310,0
3048,159.99,8,transporte,mobile,46,1852,0
3049,239.34,6,saude,mobile,26,943,0
3050,430.92,7,transporte,mobile,33,2130,0
3051,269.2,5,servicos,mobile,6,930,0
3052,32.21,13,eletronicos,mobile,32,1452,0
3053,33.32,17,transporte,desktop,5,1635,0
3054,82.82,10,servicos,mobile,34,861,0
3055,54.8,22,alimentacao,desktop,10,2301,0
3056,25.73,11,servicos,atm,9,756,0
3057,55.38,11,eletronicos,mobile,56,483,0
3058,53.41,1,transporte,mobile,14,2179,0
3059,42.99,21,saude,desktop,26,2640,0
3060,63.6,3,transporte,mobile,52,728,0
3061,329.08,3,saude,mobile,40,1554,0
3062,112.07,22,saude,tablet,41,2793,0
3063,1365.11,12,alimentacao,mobile,35,1110,0
3064,108.59,1,transporte,desktop,48,1209,0
3065,65.43,10,servicos,atm,52,2094,0
3066,90.43,14,alimentacao,mobile,10,1901,0
3067,119.36,0,servicos,desktop,77,381,0
